id,hari,tanggal,bulan,tahun,judul,kota,deteksi_kendaraan,model_kendaraan,kondisi
6088232,Sabtu,21,5,,"Konvoi Bupati Pandeglang Disebut Salip Ambulans, Ini 7 Kendaraan Prioritas di Jalan",Jakarta,"mobil, motor, truk",sedan,
6088123,Sabtu,21,5,,"Terobos Lampu Merah, Pelajar Tabrak Pegawai Swasta di Kuta",Badung,"mobil, motor",,
6088074,Sabtu,21,5,,Menengok Bangkai Kendaraan di 'Kuburan Massal' Cipularang,Purwakarta,"mobil, bus","minibus, sedan",
6088057,Sabtu,21,5,,"Kecelakaan Maut Tol Mojokerto, Akademisi Dorong Polisi Usut PO Bus Ardiansyah",Surabaya,bus,sedan,"tewas, selamat"
6088023,Sabtu,21,5,,"Presiden Jokowi Saja Ngalah, Rombongan Bupati Ini Malah Salip Ambulans",Jakarta,"mobil, motor, truk",sedan,selamat
6087898,Sabtu,21,5,,"Rem Blong, Truk Molen Tabrak Pohon di depan RS Bali Jimbaran",Badung,"mobil, truk",sedan,selamat
6087834,Jumat,20,5,,Ini Alasan Polisi Jerat Kernet yang Sopiri Bus Ardiansyah dengan Pasal 311,Mojokerto,"motor, bus",sedan,"tewas, selamat"
6087816,Jumat,20,5,,"Satu Lagi Meninggal, Korban Tewas Laka Bus di Tol Mojokerto Jadi 16 Orang",Mojokerto,"mobil, truk, bus",sedan,"tewas, cedera, selamat"
6087635,Jumat,20,5,,Kernet yang Sopiri Bus Tewaskan 14 Orang di Tol Mojokerto 4 Kali Pakai Sabu,Kota Mojokerto,bus,sedan,"tewas, selamat"
6087323,Jumat,20,5,,Asmuni dan Tragedi Srimulat Sebelum Mengibarkan Panji di Jakarta,Surabaya,"mobil, truk, bus",sedan,selamat
6086958,Jumat,20,5,,"Ada Pikap Tabrak Pembatas Jalan, Tol Dalam Kota Arah Pluit Macet",Jakarta,"mobil, truk",pikap,
6086828,Jumat,20,5,,"Bus Tujuan Bima-Mataram Terguling, 9 Orang Alami Luka-luka",Sumbawa,"mobil, bus",,tewas
6086591,Jumat,20,5,,"Kasus Pemoge Tabrak Bocah Kembar Pangandaran P21, Segera Disidangkan",Pangandaran,motor,sedan,
6086569,Jumat,20,5,,"One Way di Daan Mogot, Banyak Pemotor Terobos Barrier Jembatan Dua Lio Baru",Tangerang,"mobil, motor",,
6086159,Jumat,20,5,,"Terjerat Kabel Putus di Jalan, Dua Orang Luka-luka di Buleleng",Buleleng,motor,sedan,"tewas, selamat"
6086038,Kamis,19,5,,Kronologi Kecelakaan 2 Mobil di Suramadu yang Bikin Macet Hingga 500 Meter,Surabaya,mobil,taksi,
6085750,Kamis,19,5,,Trotoar Metropole Jakpus Akan Dipasangi Portal S agar Tak Diterabas Pemotor,Jakarta,"motor, truk",sedan,
6085675,Kamis,19,5,,Dua Mobil Kecelakaan di Suramadu Bikin Arus Lalin Mengular Hingga 500 Meter,Surabaya,mobil,,
6085591,Kamis,19,5,,Kernet yang Jadi Tersangka Kecelakaan di Tol Mojokerto Dijerat Pasal Berlapis,Surabaya,bus,sedan,"tewas, selamat"
6085574,Kamis,19,5,,"Menghadap Jokowi di Istana, Menko PMK Lapor Mudik Lebaran Sukses",Jakarta,kereta,,
6085456,Kamis,19,5,,Kernet yang Sopiri Bus Kecelakaan di Tol Mojokerto jadi Tersangka,Surabaya,bus,sedan,"tewas, selamat, meninggal"
6085232,Kamis,19,5,,"Serempet Truk Trailer di Jakut, Pengendara Motor Tewas di Lokasi",Jakarta,"motor, truk",,tewas
6085049,Kamis,19,5,,"Sempat Macet Gegara Kecelakaan Truk, Arus Lalin Pantura Sudah Lancar Lagi",Kudus,truk,sedan,
6085001,Kamis,19,5,,"Sopir Kurang Fokus, Mobil Tabrak Pohon-Terperosok ke Selokan di Bekasi",Bekasi,"mobil, truk",,tewas
6084642,Kamis,19,5,,Polisi Cari Truk Penyerempet Tangki BBM Pertamina hingga Bocor di Jakbar,Jakarta,truk,sedan,
6084611,Kamis,19,5,,"Ada Kecelakaan Truk, Lalin Pantura Kudus Macet Panjang",Kudus,truk,sedan,selamat
6084550,Kamis,19,5,,"Truk Pertamina Terserempet di Jakbar, Tangki Bocor hingga BBM Tumpah",Jakarta,"mobil, motor, truk",,
6084416,Kamis,19,5,,Kecelakaan di Alam Sutera Berujung Pengemudi Porshce Tersangka,Tangerang,"mobil, motor",,
6084401,Kamis,19,5,,Ramai Lokasi Syuting KKN di Desa Penari-Petani Sawit Menjerit,Jakarta,bus,sedan,
6084299,Kamis,19,5,,"Belajar dari Kecelakaan Tol Mojokerto, Bangunan Tepi Jalan Jadi Momok",Mojokerto,bus,sedan,"tewas, kritis, selamat"
6084386,Kamis,19,5,,"Truk Terbalik di Tol Japek KM 51+400 Arah Cikampek, Lalin Padat",Jakarta,"mobil, truk",,
6084249,Rabu,18,5,,"Jadi Tersangka Kecelakaan di Alam Sutera, Pengemudi Porsche Tak Ditahan",Jakarta,"mobil, motor",,
6084227,Rabu,18,5,,Pengemudi Porsche yang Tabrak Motor di Alam Sutera Jadi Tersangka!,Jakarta,"mobil, motor",sedan,
6084080,Rabu,18,5,,"Honda Brio Pakai Strobo di Malang Alasan Buru-buru, Kasih Jalan Enggak?",Jakarta,"mobil, motor",sedan,
6084086,Rabu,18,5,,Detik-detik Kecelakaan Mobil di Pondok Indah hingga Separator Terpental,Jakarta,"mobil, bus",,
6083959,Rabu,18,5,,"RI Tak Termasuk Negara Teraman untuk Nyetir, Sehari 70 Orang Tewas Kecelakaan",Jakarta,"mobil, motor, bus",,tewas
6083926,Rabu,18,5,,"Motor Bonceng Tiga Vs Pikap di Tasikmalaya, Dua Orang Tewas",Tasikmalaya,"mobil, motor",pikap,tewas
6083635,Rabu,18,5,,"Daftar Negara Paling Aman untuk Berkendara, Indonesia Tak Masuk!",Jakarta,"mobil, motor, bus",,tewas
6083611,Rabu,18,5,,"Laka Maut Truk Trailer Tewaskan 2 Orang di Boyolali, Polisi Cari Rekaman CCTV",Boyolali,truk,kontainer,"tewas, selamat, meninggal"
6083471,Rabu,18,5,,Detik-detik Trailer Seruduk Ertiga-Toko di Bungah Gresik hingga 1 Tewas,Gresik,"mobil, truk",sedan,tewas
6083389,Rabu,18,5,,"Evakuasi Kecelakaan Bungah Gresik Terapkan Buka-Tutup Jalur, Lalin Padat",Gresik,truk,"kontainer, sedan",tewas
6083382,Rabu,18,5,,"Mobil Tabrak Separator Busway hingga Terbalik di Pondok Indah, Lalin Macet",Jakarta,"mobil, motor, bus",,
6083065,Rabu,18,5,,Jembatan Sembayat Macet Imbas Trailer Tabrak Ertiga dan Bangunan di Bungah,Gresik,"mobil, motor, truk",kontainer,
6082977,Rabu,18,5,,Cerita Sekuriti Apartemen soal Kecelakaan Porsche Vs Motor di Alam Sutera,Tangerang,"mobil, motor",sedan,
6082771,Rabu,18,5,,Walkot Surabaya Puji Pemkot Mojokerto Tangani Kecelakaan Bus di Tol Sumo,Jakarta,"mobil, bus",,tewas
6082557,Rabu,18,5,,Duduk Perkara Polisi Cekcok di Jaksel Dituduh Memukul-Diteriaki 'Begal',Jakarta,bus,,
6082551,Rabu,18,5,,5 Fakta Porsche Vs Motor hingga Jatuh Korban Luka di Alam Sutera,Tangerang,"mobil, motor",,terluka
6082488,Rabu,18,5,,Fakta-fakta Kecelakaan Maut Truk Trailer di Boyolali,Solo,truk,"kontainer, sedan","tewas, selamat"
6082004,Selasa,17,5,,Polisi Periksa Pengemudi Porsche yang Tabrak Pemotor di Alam Sutera,Tangerang,"mobil, motor",,
6081995,Selasa,17,5,,Kapolsek Pesanggrahan Bantah Polisi Pukul Pemuda: Anggota Diteriaki 'Begal',Jakarta,bus,sedan,
6081784,Selasa,17,5,,"Bikin Tiang VMS di Tol Sumo Roboh, Berapa Kecepatan Bus Pariwisata Ardiansyah?",Surabaya,"mobil, bus",sedan,
6081738,Selasa,17,5,,"Viral Video Polisi Cekcok Dituduh Pukul Pemuda di Jaksel, Ini Kata Kapolsek",Jakarta,bus,,tewas
6081671,Selasa,17,5,,"Tak Kuat Nanjak, Truk Muatan Kardus Mundur-Tabrak Median Jalan di Bogor",Bogor,truk,taksi,tewas
6081664,Selasa,17,5,,Ringsek! Penampakan Mobil Porsche Usai Tabrak Motor di Alam Sutera,Tangerang,"mobil, motor",,
6081456,Selasa,17,5,,"Olah TKP Rampung, Jalan Lokasi Kecelakaan Maut 2 Truk di Boyolali Dibuka",Boyolali,truk,kontainer,"tewas, selamat"
6081332,Selasa,17,5,,"Jangan Kabur Usai Kecelakaan, Sanksinya Bisa Lebih Berat",Jakarta,"mobil, motor, truk",sedan,
6081278,Selasa,17,5,,"Tabrakan Porsche Vs Motor di Alam Sutera, 1 Korban Dibawa ke RS",Tangerang,"mobil, motor, bus",,tewas
6081275,Selasa,17,5,,Detik-detik Tabrakan Maut Tewaskan 2 Penumpang Travel di Cipularang,Purwakarta,"mobil, truk, bus",,tewas
6080888,Selasa,17,5,,"2 Truk Trailer Tabrakan di Boyolali, Alat Berat Didatangkan untuk Evakuasi",Boyolali,truk,"kontainer, sedan",tewas
6080836,Selasa,17,5,,"Mobil Travel Vs Truk di Tol Cipularang, Dua Penumpang Tewas",Purwakarta,"mobil, truk, bus",sedan,tewas
6080823,Selasa,17,5,,Sederet Fakta Kecelakaan Maut Bus Wisata di Tol Mojokerto Renggut 14 Nyawa,Surabaya,bus,sedan,tewas
6080821,Selasa,17,5,,Snapshots: Penampakan 2 Truk Trailer yang Tabrakan di Boyolali,Boyolali,"motor, truk",kontainer,tewas
6080801,Selasa,17,5,,"Kecelakaan 2 Truk Boyolali, Arus Lalin Jalan Solo-Semarang Dibuka Tutup",Boyolali,"motor, truk",kontainer,tewas
6080757,Selasa,17,5,,"Kecelakaan 2 Truk Dekat SPBU Teras Boyolali, Saksi Mata: 2 Orang Tewas",Boyolali,"motor, truk","kontainer, sedan",tewas
6080736,Selasa,17,5,,Saat Insiden Kecelakaan Bus di Tol Mojokerto Tewaskan 14 Penumpang,Surabaya,bus,sedan,tewas
6080682,Selasa,17,5,,Mau Beli Toyota Kijang Innova 2020? Segini Besar Pajaknya,Jakarta,mobil,,
6080514,Senin,16,5,,Wali Kota Ingin Korban Luka Kecelakaan Tol Mojokerto Dirawat di Surabaya,Surabaya,bus,sedan,tewas
6080423,Senin,16,5,,"Kecelakaan di Mojokerto Tewaskan 14 Orang, Sopir Bus Bisa Jadi Tersangka",Surabaya,bus,sedan,tewas
6080389,Senin,16,5,,Polisi Duga Penyebab Bus Tabrak Tiang di Tol Mojokerto Human Error,Surabaya,bus,,tewas
6080337,Senin,16,5,,Mengerikan! Video Elf Ngebut-Oleng Tewaskan 7 Orang di Karawang,Karawang,"mobil, motor",,tewas
6080293,Senin,16,5,,Petaka Elf Oleng Renggut Tujuh Nyawa di Karawang,Karawang,"mobil, motor",,tewas
6080304,Senin,16,5,,"Selain Mabuk, Korban Kecelakaan Maut di Samsam Diduga Ugal-ugalan",Tabanan,"motor, truk",sedan,tewas
6079912,Senin,16,5,,Ngebut dan Oleng! Detik-detik Elf Maut Tewaskan 7 Orang di Karawang,Karawang,"mobil, motor",,tewas
6079656,Senin,16,5,,2 Pemotor di Flores Timur Tewas Ditabrak Truk Bermuatan Kayu,Flores Timur,"mobil, motor",sedan,
6079488,Senin,16,5,,Kisah Tragis Driver Ojol Ditabrak Mati Bocah Pembalap di Kuningan,Kuningan,motor,,tewas
6079299,Senin,16,5,,Kematian Tragis 7 Korban Kecelakaan Maut di Purwasari Karawang,Karawang,"mobil, motor, bus",minibus,tewas
6079283,Minggu,15,5,,Identitas Lengkap 7 Korban Tewas dalam Insiden Elf Maut Karawang,Karawang,"mobil, motor, bus",minibus,tewas
6079261,Minggu,15,5,,Polisi Ungkap Kronologi Insiden Elf Tewaskan 7 Orang di Karawang,Bandung,"mobil, motor, bus",minibus,tewas
6079219,Minggu,15,5,,Detik-detik Horor Elf Tabrak-Tewaskan 7 Pemotor di Karawang,Karawang,"mobil, motor, bus",minibus,tewas
6079174,Minggu,15,5,,Mayat Bergelimpangan Usai Elf Tabrak 17 Pengendara di Karawang,Karawang,"mobil, motor, bus",minibus,tewas
6079127,Minggu,15,5,,7 Orang Tewas Usai Elf Seruduk Belasan Pemotor di Karawang!,Karawang,"mobil, motor, bus",minibus,tewas
6079113,Minggu,15,5,,Terungkap! Korban Kecelakaan Maut di Samsam Tabanan Diduga Mabuk,Tabanan,"motor, truk",sedan,tewas
6079098,Minggu,15,5,,"Mobil Elf Terguling di Tanjakan Emen, 14 Penumpang Luka",Subang,"mobil, bus",,
6078769,Minggu,15,5,,"Mobil Tabrak Truk di Medan Sunggal, Sopir Tewas",Medan,"mobil, truk, bus","minibus, sedan",
6078768,Minggu,15,5,,Jalan Nasional Lamongan Macet Parah Gegara Truk Patah As Melintang,Lamongan,"mobil, truk",tronton,
6078766,Minggu,15,5,,Mobil Elf Terguling di Tanjakan Emen Subang!,Subang,"mobil, bus",,
6078612,Minggu,15,5,,"Oleng-Adu Jangkrik dengan Truk di Tabanan, Pemotor Tewas di TKP",Tabanan,"motor, truk",sedan,"tewas, selamat"
6078575,Minggu,15,5,,"Motor Bonceng Tiga Tanpa Helm Kecelakaan di Blitar, Satu Remaja Tewas",Kota Blitar,"motor, truk",sedan,tewas
6078197,Sabtu,14,5,,"Tabrak Mobil Parkir di Jalan Barru-Parepare, Pengemudi Motor Tewas",Barru,"mobil, motor, truk, bus","minibus, sedan",tewas
6078116,Sabtu,14,5,,"Truk Oleng-Terguling, Lalu Lintas Singaraja-Seririt Terganggu",Buleleng,"mobil, motor, truk",,"tewas, selamat"
6078064,Sabtu,14,5,,"Kecelakaan Beruntun di Tol Belmera, Sopir Truk Patah Kaki",Medan,"mobil, truk","sedan, taksi",selamat
6077906,Sabtu,14,5,,"Terlibat Kecelakaan? Jangan Langsung Kabur, Begini Aturannya",Jakarta,"mobil, motor",,
6077980,Sabtu,14,5,,MTI: Pembangunan Tol yang Masif di Era Jokowi Pangkas Waktu Tempuh Mudik,Jakarta,"mobil, motor, truk, bus","sedan, pikap",selamat
6077063,Sabtu,14,5,,"Jangan Anggap Sepele, Ini Bahayanya Mengendarai Motor saat Cuaca Panas",Jakarta,"motor, truk",,selamat
6077056,Jumat,13,5,,Pemotor Tewas Tertabrak Truk Tronton di Solo-Semarang Boyolali,Boyolali,"mobil, motor, truk",tronton,tewas
6076911,Jumat,13,5,,4 Mobil Kecelakaan Beruntun di Tol Wiyoto Wiyono,Jakarta,"mobil, bus",minibus,
6076811,Jumat,13,5,,Angka Kecelakaan di Ponorogo Diklaim Turun Signifikan Dibanding Tahun Lalu,Ponorogo,motor,,"tewas, selamat"
6076796,Jumat,13,5,,KAI Buka Suara Soal Insiden 2 Kali Mobil Ditabrak di Sumsel,Palembang,"mobil, kereta","sedan, pikap",selamat
6076559,Jumat,13,5,,Truk Miras Pembawa Petaka di Jalur Gentong Tasikmalaya,Tasikmalaya,"motor, truk",sedan,tewas
6076712,Jumat,13,5,,"Truk Ngeblong Terjang Parkiran Pabrik di Mojokerto, 25 Motor Karyawan Rusak",Mojokerto,"motor, truk",kontainer,tewas
6076674,Jumat,13,5,,"Mobil Tabrak 2 Pegowes di Jalan Pemuda Semarang, 1 Tewas",Semarang,mobil,,tewas
6076560,Jumat,13,5,,Seberapa menurunnya Angka Kecelakaan Selama Mudik Lebaran 2022,Jakarta,truk,sedan,
6075992,Jumat,13,5,,"Viral Toyota Rush Diamuk Massa, Diduga Tabrak Lari sampai Nekat Lindas Pemotor",Palembang,"mobil, motor",taksi,
6075929,Jumat,13,5,,"Sopir Ngaku Ambil Mobil Kecelakaan Diminta Rp 24 Juta, Polisi Buka Suara",Grobogan,"mobil, motor, truk",,
6075895,Jumat,13,5,,"Kecelakaan Beruntun 8 Mobil di Tol Ancol, Akibat Tak Jaga Jarak",Jakarta,"mobil, bus",,
6075825,Jumat,13,5,,"Gagal Nyalip, Pemotor Tewas Terlindas Truk Boks di Bogor",Gunung Putri,"motor, truk",,tewas
6075989,Jumat,13,5,,Peneliti BRIN Bicara Peran Infrastruktur dan One Way di Balik Lancarnya Mudik,Jakarta,truk,,
6075770,Jumat,13,5,,Sopir Ambulans Jenazah yang Tabrak Pemotor di Kuta Jadi Tersangka,Badung,"mobil, motor",sedan,tewas
6075503,Jumat,13,5,,Kronologi Penangkapan Sopir Bus Pelaku Tabrak Lari Tewaskan Pasutri Wonogiri,Solo,"mobil, motor, bus",,tewas
6075331,Kamis,12,5,,"Sopir Ngaku Ambil Mobil Kecelakaan Dimintai Polisi Rp 24 Juta, Ini Faktanya",Grobogan,"mobil, motor, truk",sedan,tewas
6075238,Kamis,12,5,,"Setelah 5 Jam, Truk Terguling di Tol Semarang Berhasil Dievakuasi",Semarang,"mobil, truk",kontainer,tewas
6075129,Kamis,12,5,,"Pahami Kendaraan yang Boleh Pakai Strobo-Sirine, Ingat Motor Pelat Hitam Tidak Boleh",Jakarta,"mobil, motor","sedan, angkot",
6075088,Kamis,12,5,,"Truk Terguling di Tol Semarang ABC, Jalan Arteri Banyumanik Sempat Macet",Semarang,truk,kontainer,tewas
6072874,Rabu,11,5,,Mobil Tangki Diduga Diseruduk Truk Dum-Tabrak Pohon di Klungkung,Klungkung,"mobil, truk, bus",,selamat
6072868,Rabu,11,5,,"Angka Kecelakaan saat Mudik Naik, tapi Fatalitasnya Jauh Menurun",Jakarta,mobil,,
6072813,Rabu,11,5,,Bamsoet: Tanpa Polri Tak Mungkin Pergerakan 85 Juta Pemudik Terkendali,Jakarta,motor,,
6072615,Rabu,11,5,,All New Avanza Diajak Mudik 1.400 Km Jakarta-Padang,Jakarta,"mobil, truk",,selamat
6072215,Rabu,11,5,,Truk Dikemudikan Pria Sukabumi Terguling di Tanjakan Gentong,Kabupaten Tasikmalaya,"mobil, truk","sedan, tronton",
6072204,Rabu,11,5,,"Kecelakaan Tunggal di Tol Sragen, Mobil Ringsek-Pengemudi Tewas",Sragen,"mobil, bus",,
6072097,Rabu,11,5,,"Tabrakan Bus Vs Truk di Km 58 Tol Japek Arah Jakarta, Lalin Macet",Jakarta,"truk, bus",,
6072037,Rabu,11,5,,6 Daftar Jalan Poros Kewenangan Pemprov Sulsel Rusak-Belum Tuntas-tuntas,Makassar,"mobil, motor, truk",sedan,selamat
6072053,Rabu,11,5,,"Truk Trailer Pecah Ban Hantam PJU Singosari, Sopir Meninggal di Lokasi",Malang,truk,,tewas
6071868,Rabu,11,5,,Jalan Tun Abdul Razak Berlubang Bak Kubangan Kerbau Kian Menyengsarakan Warga,Gowa,"mobil, motor","sedan, pikap",selamat
6071722,Selasa,10,5,,Jabar Hari Ini: Heboh Rombongan Pengantar Pengantin-Bocah Karawang Gantung Diri,Bandung,"mobil, motor, truk, bus",sedan,tewas
6071668,Selasa,10,5,,"25 Kecelakaan Terjadi Selama Arus Mudik-Balik di Pasuruan, 2 Orang Tewas",Pasuruan,"mobil, motor, bus, kereta",,tewas
6071468,Selasa,10,5,,"Polisi: Kecelakaan Saat Mudik-Balik Tahun Ini Naik, tapi Fatalitas Turun",Jakarta,kereta,,tewas
6071288,Selasa,10,5,,"Polisi Beri Sanksi Teguran Rombongan Sepatu Roda di Gatsu, Ini Alasannya",Jakarta,mobil,,selamat
6071170,Selasa,10,5,,Porserosi Jakarta Penuhi Panggilan Polisi soal Rombongan Melintas di Jalan,Jakarta,mobil,,selamat
6071103,Selasa,10,5,,Kakek Pegowes Tertabrak Motor Saat Menyeberang Jalur Pantura Pemalang,Pemalang,motor,,tewas
6071032,Selasa,10,5,,"4 Warga Tegal Tewas, Ini Identitas Korban Kecelakaan Maut di Pantura",Subang,"mobil, bus",minibus,"tewas, selamat"
6070852,Selasa,10,5,,"Jalan Tun Abdul Razak Kewenangan Pemprov Sulsel Rusak Parah, Ancam Pengendara",Gowa,motor,,selamat
6070721,Selasa,10,5,,Polisi Buru Colt Diesel Penyebab Kecelakaan Beruntun KM 15 Tol Waru-Perak,Surabaya,"mobil, truk","sedan, pikap",
6070688,Selasa,10,5,,"Rombongan Pesepatu Roda Beraksi di Jalan Raya, Bisa Ditilang?",Jakarta,motor,sedan,selamat
6070664,Selasa,10,5,,Kecelakaan Beruntun Km 15 Tol Waru-Perak Libatkan Colt Diesel hingga Pajero,Surabaya,"mobil, truk","sedan, pikap",
6070550,Selasa,10,5,,4 Mobil Terlibat Kecelakaan Beruntun di KM 15 Tol Waru-Perak,Surabaya,truk,,
6070208,Selasa,10,5,,Menanti Perbaikan Jalan Enrekang-Pinrang yang Baru Ditender Pemprov Sulsel,Makassar,truk,,
6069894,Senin,9,5,,"Picu Kecelakaan-Diprotes Warga, LPJ Gilimanuk Dibiarkan Mati",Jembrana,mobil,,
6069850,Senin,9,5,,"Truk Ekspedisi Terguling di Tol Ngawi, Macet Mengular Hingga 500 Meter",Ngawi,truk,pikap,"tewas, selamat"
6069605,Senin,9,5,,Ibu dan Anak Tewas Terlindas Truk Trailer di Lamongan,Lamongan,"motor, truk",,tewas
6069303,Senin,9,5,,"Ngeri! Ada Daihatsu Sirion Lawan Arus di Jalan Tol, Ambil Jalur Tengah",Jakarta,"mobil, motor",,cedera
6069288,Senin,9,5,,"Truk Kontainer Terguling Usai Tabrak Mobil-Warung di Bekasi, Lalin Macet",Bekasi,"mobil, truk",kontainer,tewas
6068990,Senin,9,5,,"Perbaikan Jalan Enrekang-Pinrang Proses Tender, Pemprov Alokasikan Rp 18,2 M",Makassar,truk,,
6068841,Senin,9,5,,Wah! Ada Polisi 'Terbang' Pandu Pemudik Arus Balik di Jalur Garut,Garut,motor,,selamat
6068716,Senin,9,5,,37 Orang Tewas Kecelakaan di Jalur Mudik Jawa Barat,Bandung,mobil,sedan,tewas
6068490,Senin,9,5,,"Hendak Pulang Seusai Berlibur, Mobil Wisatawan Kecelakaan di Jembrana",Jembrana,mobil,sedan,selamat
6067979,Minggu,8,5,,"Catatan Mudik 2022: Pikap Angkut Orang, Motor Bonceng Istri-Anak",Jakarta,"mobil, motor",pikap,selamat
6067993,Minggu,8,5,,Sepasang Kekasih Tewas Akibat Tabrak Lari di Medan,Medan,motor,kontainer,tewas
6067982,Minggu,8,5,,Sopir Bus Ugal-ugalan di Tulungagung Ditilang Meski Sudah Minta Maaf,Tulungagung,"mobil, bus",,
6067811,Minggu,8,5,,"Kecelakaan Mobil Terbalik di Km 79 Tol Cipali, Pengendara Luka-luka",Jakarta,"mobil, motor",,
6067736,Minggu,8,5,,Identitas Pemotor Korban Diseruduk Mobil di Sukabumi Terungkap!,Sukabumi,"mobil, motor",,tewas
6067586,Minggu,8,5,,"Tabrakan Motor-Mobil Pikap di Pinrang, 2 Mahasiswi Tewas",Pinrang,"mobil, motor",pikap,tewas
6067481,Minggu,8,5,,Truk Pengangkut BBM Nyungsep ke Kolam Ikan di Sukabumi,Sukabumi,"mobil, motor, truk",sedan,"tewas, selamat"
6067400,Minggu,8,5,,Pemotor Tanpa Identitas Tewas Diseruduk Mobil di Sukabumi,Sukabumi,motor,,"tewas, cedera"
6067396,Minggu,8,5,,"Arus Balik Bakal Padat, Lakukan 7 Hal Ini!",Jakarta,"mobil, bus",,selamat
6067234,Minggu,8,5,,"Bus Terbalik di Tol Japek Km 37 Arah Jakarta, Lalin Padat",Jakarta,"mobil, bus",sedan,
6067113,Minggu,8,5,,5 Fakta Kecelakaan Maut Minibus vs Elf yang Tewaskan 2 Orang di Cipali,Jakarta,"mobil, bus","minibus, sedan",tewas
6067071,Sabtu,7,5,,"Jamin Keselamatan Penumpang, Kru Bus di Terminal Purabaya Dites Urine",Sidoarjo,bus,,selamat
6066924,Sabtu,7,5,,"Pikap Terguling di Tol Merak, Muatan Ikan Berceceran Tumpah ke Jalan",Cilegon,mobil,pikap,tewas
6066780,Sabtu,7,5,,Cerita-cerita Ambulans: Dari Dipakai Demo Rusuh sampai Angkut Wisatawan,Jakarta,mobil,,
6066743,Sabtu,7,5,,"Ambulans Logo Golkar Terobos One Way-Angkut Wisatawan, Golkar Buka Suara",Jakarta,mobil,,selamat
6066281,Sabtu,7,5,,"Kecelakaan Maut di Tol Cipali, 2 Pria Kebumen Tewas!",Subang,"mobil, bus",sedan,
6066178,Sabtu,7,5,,"Daftar Negara yang Bikin Pengendara Mobil Stres, Ada Indonesia?",Jakarta,"mobil, motor, truk",,
6066087,Sabtu,7,5,,Mobil Terbakar saat One Way di Km 48 Tol Cikampek Arah Jakarta,Jakarta,mobil,,
6065781,Jumat,6,5,,Rekayasa Lalu Lintas di Lamongan untuk Arus Balik Lebaran,Lamongan,motor,,
6065631,Jumat,6,5,,"Mesin Tiba-tiba Mati, Avanza Tabrak 2 Mobil-1 Motor di Turunan Puncak Bogor",Bogor,"mobil, motor",sedan,
6065575,Jumat,6,5,,Mobil Pemudik Asal Jakarta Ringsek Ditabrak Truk di Asahan,Asahan,"mobil, truk, bus",minibus,"tewas, selamat"
6065571,Jumat,6,5,,"Kecelakaan di Poros Bone-Wajo, Pengendara Motor Kritis Dilarikan ke Puskesmas",Bone,"mobil, motor, bus",,
6065311,Jumat,6,5,,Sopir Bus Perempuan Liena Ozora Buka-bukaan Soal Seringnya Bus Kecelakaan,Jakarta,"mobil, bus",,
6065243,Jumat,6,5,,"Kecelakaan Libatkan 2 Mobil di Tol Pemalang-Batang, Penyebabnya Terungkap",Kabupaten Pekalongan,mobil,sedan,tewas
6064674,Kamis,5,5,,Bahaya! Jangan Swafoto di Terowongan Lingkar Nagreg,Bandung,"motor, truk",,selamat
6064500,Kamis,5,5,,"Ngeri! Truk Vs Minibus di Sukabumi, Satu Orang Luka",Kabupaten Sukabumi,"truk, bus",minibus,selamat
6064307,Kamis,5,5,,Gaya Kapolres Sukabumi Urai Simpul Kemacetan di Palabuhanratu,Sukabumi,motor,,
6064296,Kamis,5,5,,"Tak Cuma di Indonesia, Macet Saat Lebaran Juga Terjadi di Malaysia",Kuala Lumpur,"mobil, truk",,
6063689,Rabu,4,5,,Polresta Bandung Bagikan Minuman Dingin Bagi Para Penuntas Rindu,Bandung,mobil,,
6063545,Rabu,4,5,,Kronologi Mobil Mogok Ditabrak Kereta di Perlintasan Muara Enim,Muara Enim,"mobil, kereta",sedan,selamat
6063565,Rabu,4,5,,Pemkot Bekasi Imbau Pendatang Usai Lebaran Lapor RT/RW,Bekasi,"motor, truk",,
6063537,Rabu,4,5,,"Ada 2 Kecelakaan, Arus Lalin Cipularang Arah Bandung Sempat Macet",Bandung,truk,,
6063439,Rabu,4,5,,"Keluarga Yakin Pemudik Kediri Tak Tabrak Ibunya, Sebut Moge Picu Kecelakaan",Mojokerto,"mobil, motor, truk","sedan, pikap","tewas, selamat"
6063337,Rabu,4,5,,"Pemudik Kediri Tewas Bukan karena Tertabrak Anaknya, Ini Pengakuan Keluarga",Mojokerto,"mobil, motor, truk","sedan, pikap","tewas, selamat"
6063257,Rabu,4,5,,Cerita Mereka yang Tak Jumpa Keluarga demi Atur Lalin Saat Libur Lebaran,Jakarta,motor,,
6063242,Rabu,4,5,,"Beda Versi, Keluarga Beberkan Kronologi Ibu Tewas Tertabrak Anak Saat Mudik",Surabaya,"mobil, motor","sedan, pikap","tewas, selamat"
6063240,Rabu,4,5,,Awas Licin! Ada Tumpahan Minyak di Jalur Gentong Tasikmalaya,Tasikmalaya,"motor, bus",sedan,selamat
6062882,Rabu,4,5,,7 Lokasi Macet di JatimÂ Gegara Mudik Lokal saat Hari Kedua Lebaran,Surabaya,"mobil, kereta",sedan,
6062881,Rabu,4,5,,Akhir Damai Kecelakaan Tragis Ibu Tertabrak Anak hingga Tewas saat Mudik,Mojokerto,"mobil, motor, truk","sedan, pikap","tewas, selamat"
